Average Reward,Min Reward,Max Reward,Advantage Mean,Advantage Std,Average Entropy Loss,Last Entropy Loss,Average Policy Loss,Last Policy Loss,Average Value Loss,Last Value Loss
0.49941,-1.36425,0.98611,-0.0,1.0,0.4988,0.49587,-0.00835,-0.08042,405.22592,422.92493
0.45908,-1.98632,0.99063,-0.0,1.0,0.4958,0.49665,-0.00858,-0.12133,612.9245,432.08905
0.05108,-3.56586,0.98671,-0.0,1.0,0.4992,0.50079,-0.00996,-0.0513,3345.145,2982.34302
0.60506,-1.9476,0.98133,0.0,1.0,0.4982,0.49653,-0.01104,0.00151,973.7462,851.49048
0.68805,-0.99916,0.99143,-0.0,1.0,0.495,0.49386,-0.00513,-0.03565,517.0547,528.99988
0.3068,-2.93276,0.98828,0.0,1.0,0.4908,0.48862,-0.00301,0.03003,1222.2572,1098.98474
0.34148,-2.47034,0.99031,0.0,1.0,0.492,0.49449,-0.00789,-0.03079,2543.824,2489.60352
0.52076,-1.18451,0.98398,0.0,1.0,0.4913,0.48824,-0.00642,-0.20016,589.3938,607.11292
0.32442,-1.62862,0.98341,0.0,1.0,0.4844,0.4809,-0.01101,0.18009,530.4254,575.63782
0.4055,-1.0937,0.98675,-0.0,1.0,0.4796,0.47819,-0.0075,0.04872,461.8469,448.56952
-0.39406,-3.50791,0.97822,0.0,1.0,0.4758,0.474,-0.01711,-0.13096,7827.114,6242.87305
0.72008,-4.1772,0.98298,-0.0,1.0,0.4727,0.47107,-0.00941,-0.0257,1329.5046,1182.59351
-0.10943,-2.29772,0.98196,-0.0,1.0,0.4722,0.47286,-0.01769,-0.06866,4977.8623,4124.97217
0.2502,-2.28826,0.99024,0.0,1.0,0.4714,0.47108,-0.01845,-0.02787,1456.8033,1611.28625
0.15749,-2.99182,0.98388,-0.0,1.0,0.4713,0.47275,-0.01104,-0.1134,1732.8274,1547.63
0.11103,-3.38229,0.98566,-0.0,1.0,0.4747,0.476,-0.02005,0.1345,2147.1987,2818.68115
0.50936,-1.16296,0.99037,-0.0,1.0,0.4766,0.47664,-0.01432,0.09196,674.58685,588.61383
0.60778,-0.83636,0.98895,-0.0,1.0,0.4751,0.47435,-0.01054,-0.18789,613.5951,514.28656
0.50059,-0.70475,0.98933,0.0,1.0,0.4729,0.47046,-0.00706,-0.04957,262.9936,197.97081
0.69905,-0.46196,0.98829,0.0,1.0,0.4717,0.47421,-0.00376,-0.13969,688.79456,707.21362
0.55012,-1.00756,0.98845,-0.0,1.0,0.4739,0.47324,-0.00861,0.14947,240.31082,212.37491
0.58795,-5.0487,0.99068,-0.0,1.0,0.4737,0.47634,-0.00992,0.10184,674.11945,663.3103
0.22839,-5.23815,0.98918,0.0,1.0,0.477,0.47639,-0.02559,-0.09931,1380.4827,1182.08508
0.51603,-1.14398,0.98618,-0.0,1.0,0.478,0.47976,-0.01338,-0.16748,392.63663,349.43622
0.62423,-4.87636,0.98933,0.0,1.0,0.4808,0.48088,-0.01179,0.11197,886.326,1131.03479
0.50639,-1.65632,0.98939,0.0,1.0,0.4811,0.48025,-0.00814,-0.14482,747.3787,523.45886
-0.23992,-5.21034,0.99158,0.0,1.0,0.478,0.47651,-0.01204,-0.05332,3669.4312,3367.46338
0.08128,-4.26658,0.98519,0.0,1.0,0.4775,0.47862,-0.0152,-0.24272,3250.3289,2198.77588
0.44703,-1.27326,0.98308,0.0,1.0,0.4756,0.47233,-0.00866,0.04756,440.82773,413.27908
0.32736,-1.69256,0.98478,0.0,1.0,0.4704,0.46835,-0.00869,0.04565,579.5316,427.67694
0.1847,-1.51546,0.98264,-0.0,1.0,0.4648,0.46195,-0.0104,0.09708,1166.802,1179.776
0.17932,-1.79923,0.98786,-0.0,1.0,0.4634,0.4641,-0.01648,-0.10887,1091.2966,727.06525
-0.0272,-2.27829,0.98218,-0.0,1.0,0.466,0.46793,-0.00978,0.14613,929.80945,1009.80579
0.45659,-1.48059,0.98543,-0.0,1.0,0.4671,0.46587,-0.00549,-0.13661,792.1416,656.63501
0.18492,-1.76182,0.98218,0.0,1.0,0.4652,0.46386,-0.01946,0.10399,911.8202,932.64099
0.4299,-1.15546,0.98971,0.0,1.0,0.4646,0.46439,-0.0145,-0.04182,658.7593,601.74597
-0.12418,-3.54968,0.98538,-0.0,1.0,0.462,0.45978,-0.01808,0.04146,2918.146,2982.14648
0.12174,-2.08817,0.98408,-0.0,1.0,0.4571,0.45446,-0.0046,-0.01706,1652.8534,1498.61108
0.09435,-3.07397,0.98102,0.0,1.0,0.4511,0.44784,-0.00969,-0.00818,2938.3647,3062.3418
0.73666,-0.31467,0.98794,-0.0,1.0,0.4459,0.44427,-0.00628,0.07358,2199.6946,1840.51636
0.08189,-3.48877,0.9835,0.0,1.0,0.4419,0.44047,-0.02803,-0.02732,1273.2227,1138.16602
0.1543,-2.33847,0.98569,0.0,1.0,0.4437,0.44694,-0.00826,-0.13124,990.31506,971.6731
0.15144,-1.89903,0.98958,0.0,1.0,0.4444,0.44105,-0.01129,-0.24449,371.95267,291.15421
0.17073,-1.83498,0.97968,0.0,1.0,0.4425,0.44403,-0.00908,0.04533,946.4872,1052.67798
0.59414,-1.11881,0.98479,0.0,1.0,0.446,0.44782,-0.01411,-0.05963,1453.735,1186.22607
0.28969,-2.71175,0.98982,-0.0,1.0,0.4462,0.44521,-0.01092,0.23013,1028.3677,1091.71399
0.67163,-1.12343,0.99023,-0.0,1.0,0.4429,0.44066,-0.00717,-0.19136,909.75586,813.50494
0.3328,-2.16504,0.98486,0.0,1.0,0.4391,0.43814,-0.01209,0.0569,1320.6613,1438.22791
0.56248,-0.75885,0.98899,0.0,1.0,0.4361,0.43343,-0.01147,-0.07366,716.5834,599.4563
0.27319,-1.93958,0.99008,-0.0,1.0,0.432,0.43215,-0.02246,0.1894,1009.8855,1137.13281
0.15213,-2.47182,0.98928,-0.0,1.0,0.4299,0.4289,-0.01107,0.01123,2552.8462,2208.98267
0.5719,-1.59041,0.99188,-0.0,1.0,0.4298,0.43045,-0.00698,0.1406,1643.1106,1344.52319
0.84131,-0.72176,0.99208,-0.0,1.0,0.4303,0.42947,-0.00868,-0.05688,1900.4365,1606.91309
0.78849,-0.1235,0.99064,0.0,1.0,0.4291,0.42805,-0.00709,0.09945,988.4415,806.97168
0.29293,-3.14746,0.98598,0.0,1.0,0.426,0.42491,-0.02986,0.08595,834.4549,1093.58582
-0.39827,-4.35579,0.99128,0.0,1.0,0.4231,0.42261,-0.02278,0.0443,5444.529,5784.28271
0.68966,-0.35152,0.98881,-0.0,1.0,0.42,0.41784,-0.00795,0.19894,809.3434,662.72864
-0.46078,-3.24318,0.98862,0.0,1.0,0.4153,0.41341,-0.03255,-0.05261,5300.3877,4518.30322
0.67853,-0.45267,0.98929,-0.0,1.0,0.4134,0.41319,-0.00696,-0.08667,589.254,553.40729
0.78803,0.04486,0.98998,0.0,1.0,0.4112,0.40939,-0.0052,-0.09128,637.18304,485.55566
0.79326,-0.16108,0.98758,-0.0,1.0,0.4108,0.41223,-0.00626,0.07861,592.4574,552.57733
0.62116,-1.21923,0.98966,-0.0,1.0,0.4097,0.4076,-0.00788,-0.03287,479.75455,415.96042
0.57688,-0.77607,0.98505,-0.0,1.0,0.4068,0.40558,-0.0154,-0.04861,289.1939,406.76364
0.80896,-0.62667,0.99078,0.0,1.0,0.4049,0.40363,-0.01097,-0.14917,728.3236,560.73846
-0.42289,-4.79182,0.9852,0.0,1.0,0.4041,0.40403,-0.00963,0.04707,8474.805,8706.87695
0.1445,-2.9605,0.98964,-0.0,1.0,0.4024,0.40149,-0.01134,-0.13383,994.0419,640.79871
-0.43305,-4.20439,0.98502,0.0,1.0,0.4009,0.39929,-0.01191,0.05139,5002.458,3853.69897
-0.10178,-2.40332,0.9892,-0.0,1.0,0.3997,0.39937,-0.01605,0.06852,4113.671,4497.32715
0.17835,-3.7455,0.98918,-0.0,1.0,0.3994,0.39984,-0.01165,-0.07711,1867.6946,1390.94385
0.37699,-1.42036,0.99086,-0.0,1.0,0.4008,0.40246,-0.0026,-0.07489,556.4621,576.47791
0.6806,-0.65345,0.99084,-0.0,1.0,0.4013,0.39945,-0.00996,-0.03297,879.36017,724.20276
0.02488,-2.38357,0.98198,0.0,1.0,0.4006,0.40345,-0.02058,-0.13521,1735.9851,1314.58105
-1.30276,-3.84588,0.98299,-0.0,1.0,0.4011,0.39868,-0.01367,0.12171,20211.473,19998.23633
0.2964,-1.36261,0.98933,0.0,1.0,0.3974,0.39664,-0.00879,-0.2028,506.21545,519.84259
0.45276,-2.04167,0.9891,0.0,1.0,0.395,0.39378,-0.01234,-0.1654,1254.3477,1063.92358
-0.32671,-3.96206,0.98358,0.0,1.0,0.3928,0.3932,-0.02814,-0.02516,7200.1733,6721.46289
0.68549,-3.72298,0.98848,-0.0,1.0,0.3921,0.39095,-0.01539,0.06013,1369.1973,1204.52393
0.15353,-2.91392,0.99068,0.0,1.0,0.3897,0.38842,-0.00809,0.05543,2781.439,3482.11792
-1.30168,-4.05525,0.98428,0.0,1.0,0.388,0.38806,-0.04863,-0.04758,27308.133,26679.46094
0.77624,-0.42156,0.98938,0.0,1.0,0.3883,0.38913,-0.00673,-0.2126,2297.6985,2221.57959
0.63414,-0.898,0.98724,-0.0,1.0,0.3892,0.38843,-0.0055,-0.02774,987.034,912.93683
0.53931,-1.84157,0.99178,0.0,1.0,0.3853,0.38274,-0.00881,-0.01898,797.4953,710.8559
0.53447,-1.52205,0.98988,0.0,1.0,0.3796,0.37727,-0.01063,0.25633,678.14465,749.57654
